object	id	taxonomy	obstacles	m1_cal	m2_cal	m3_cal	m4_cal	x	y	z	rx	ry	rz	m1	m2	m3	m4
mustard bottle																	
chips can	428689.0	3.0	0.0	None	None	None	None	-6.025493	-64.58564	112.0487	-1.151037	1.3267200000000001	0.9408030000000001	16647.0	12841.0	18514.0	12842.0
chips can	428690.0	3.0	0.0	None	None	None	None	-14.060903	-66.634771	89.15898	-1.084881	1.470962	0.74727	16645.0	12841.0	18514.0	12845.0
chips can	428691.0	3.0	0.0	None	None	None	None	52.86630400000001	-32.713846000000004	192.39401999999998	-0.656723	-1.570167	-0.450125	16649.0	12841.0	18516.0	12846.0
chips can	428692.0	3.0	0.0	None	None	None	None	38.894979	-36.237182000000004	82.592281	-0.722591	-1.607877	-0.492787	16650.0	12843.0	18515.0	12845.0
chips can	428694.0	3.0	0.0	None	None	None	None	-34.640653	-41.816897999999995	109.55409499999999	-1.0289469999999998	1.355882	0.755761	16647.0	12846.0	18511.0	12845.0
chips can	428695.0	3.0	0.0	None	None	None	None	-17.776502999999998	-42.100568	86.825158	-0.864353	1.579249	0.51188	16642.0	12842.0	18516.0	12851.0
chips can	428696.0	3.0	0.0	None	None	None	None	-4.673369	-56.711849	152.889673	-1.0676219999999998	1.41867	0.697675	16647.0	12845.0	18512.0	12856.0
chips can	428697.0	3.0	0.0	None	None	None	None	-11.629876	-43.722488	199.378672	-0.964392	1.499271	0.648007	16649.0	12841.0	18516.0	12848.0
chips can	428698.0	3.0	0.0	None	None	None	None	42.218493	-47.960665000000006	188.933865	-0.727514	-1.616409	-0.518241	16647.0	12840.0	18514.0	12849.0
chips can	428699.0	3.0	0.0	None	None	None	None	54.173409	-30.756487	138.353834	-0.49752700000000005	-1.668771	-0.302282	16499.0	12989.0	18367.0	12856.0
chips can	428700.0	3.0	0.0	None	None	None	None	30.266336	-49.466814	135.970819	-0.816773	-1.5731979999999999	-0.66687	16564.0	12928.0	18429.0	12853.0
chips can	428701.0	3.0	0.0	None	None	None	None	-4.911779	-48.934481	138.424294	-1.045902	1.439176	0.741	16647.0	12843.0	18511.0	12843.0
chips can	428702.0	3.0	0.0	None	None	None	None	-10.530717999999998	-71.92249100000001	111.16051200000001	-1.245001	1.236206	1.015118	16645.0	12839.0	18516.0	12847.0
chips can	428703.0	3.0	0.0	None	None	None	None	28.611279999999997	-51.889276	76.634344	-1.472744	1.104883	1.261297	16649.0	12841.0	18508.0	12849.0
chips can	428704.0	3.0	0.0	None	None	None	None	33.009910999999995	-52.614975	135.01126299999999	-0.8453860000000001	-1.558498	-0.664872	16649.0	12846.0	18508.0	12847.0
chips can	428705.0	3.0	0.0	None	None	None	None	37.734864	-57.120637	183.864843	-0.971723	-1.448752	-0.753462	16649.0	12842.0	18517.0	12847.0
chips can	428706.0	3.0	0.0	None	None	None	None	35.976255	-55.344148	107.665628	-0.9351729999999999	-1.5461200000000002	-0.642203	16650.0	12842.0	18513.0	12847.0
chips can	428707.0	3.0	0.0	None	None	None	None	29.828052000000003	-46.097272	183.082552	-0.8850020000000001	-1.494485	-0.722308	16649.0	12843.0	18515.0	12847.0
chips can	428708.0	3.0	0.0	None	None	None	None	24.424104	-46.392278000000005	118.93167	-1.024202	-1.487918	-0.848355	16649.0	12845.0	18516.0	12899.0
chips can	428709.0	3.0	0.0	None	None	None	None	27.397091999999997	-34.899202	85.320616	-0.730441	-1.602726	-0.6563869999999999	16651.0	12840.0	18516.0	12850.0
chips can	428710.0	3.0	0.0	None	None	None	None	36.601978	-50.078567	179.92923100000002	-0.913643	-1.513951	-0.719168	16649.0	12839.0	18516.0	12849.0
chips can	428711.0	3.0	0.0	None	None	None	None	41.265777	-46.943604	110.33936899999999	-0.8285790000000001	-1.59162	-0.772658	16647.0	12839.0	18516.0	12847.0
chips can	428712.0	3.0	0.0	None	None	None	None	-9.19917	-106.57441499999999	109.655432	-1.138244	1.309164	1.013506	16643.0	12843.0	18500.0	12848.0
chips can	428713.0	3.0	0.0	None	None	None	None	53.081609	-42.759978000000004	182.061362	-0.8262120000000001	-1.533045	-0.5621520000000001	16632.0	12859.0	18498.0	12847.0
chips can	428714.0	3.0	0.0	None	None	None	None	47.433135	-32.8401	139.137675	-0.765092	-1.598659	-0.517782	16550.0	12939.0	18419.0	12847.0
chips can	428715.0	3.0	0.0	None	None	None	None	52.466556999999995	-48.05056	193.399774	-0.690492	-1.5588899999999999	-0.532518	16531.0	12956.0	18399.0	12842.0
chips can	428716.0	3.0	0.0	None	None	None	None	-23.920341	-61.743429000000006	104.677874	-1.1244610000000002	1.4057389999999998	0.816229	16647.0	12841.0	18518.0	12834.0
chips can	428717.0	3.0	0.0	None	None	None	None	46.940603	-32.310077	188.863548	-0.590232	-1.635417	-0.29021199999999997	16566.0	12925.0	18432.0	12838.0
chips can	428718.0	3.0	0.0	None	None	None	None	-3.25255	-48.130453	115.725449	-1.038065	1.390434	0.7312	16647.0	12839.0	18517.0	12838.0
chips can	428719.0	3.0	0.0	None	None	None	None	43.308409000000005	-27.303659000000003	197.333248	-0.692179	-1.622207	-0.438953	16650.0	12841.0	18515.0	12839.0
chips can	428720.0	3.0	0.0	None	None	None	None	-10.377972999999999	-44.295199	151.491321	-0.955773	1.458164	0.692091	16647.0	12841.0	18518.0	12842.0
chips can	428721.0	3.0	0.0	None	None	None	None	49.546203999999996	-34.847213	180.85726599999998	-0.667744	-1.582752	-0.361898	16647.0	12845.0	18511.0	12842.0
chips can	428722.0	3.0	0.0	None	None	None	None	-11.585503	-51.20247	139.824741	-0.9803350000000001	1.479967	0.654943	16642.0	12844.0	18512.0	12824.0
chips can	428723.0	3.0	0.0	None	None	None	None	66.85045600000001	-66.5733	129.28268300000002	-0.896026	-1.5052159999999999	-0.455887	16575.0	12918.0	18427.0	12838.0
chips can	428724.0	3.0	0.0	None	None	None	None	41.932041	-66.305585	133.19296599999998	-0.939557	-1.504833	-0.508705	16646.0	12850.0	18498.0	12838.0
chips can	428725.0	3.0	0.0	None	None	None	None	43.372587	-66.737368	127.26910900000001	-0.9567690000000001	-1.561159	-0.45991800000000005	16635.0	12862.0	18483.0	12838.0
chips can	428726.0	3.0	0.0	None	None	None	None	30.933598999999997	-40.780148	115.01792900000001	-0.9166059999999999	-1.633459	-0.540474	16649.0	12844.0	18512.0	12838.0
chips can	428727.0	3.0	0.0	None	None	None	None	33.166591	-38.628871000000004	118.888646	-0.916184	-1.550557	-0.49153800000000003	16538.0	12951.0	18405.0	12812.0
chips can	428728.0	3.0	0.0	None	None	None	None	40.033536	-44.211556	127.19598	-0.921217	-1.510907	-0.47225200000000006	16537.0	12956.0	18401.0	12822.0
chips can	428729.0	3.0	0.0	None	None	None	None	41.74929	-42.182449	137.794843	-0.902183	-1.543382	-0.440521	16575.0	12915.0	18439.0	12790.0
chips can	428730.0	3.0	0.0	None	None	None	None	36.493487	-50.487307	134.70633899999999	-0.964441	-1.5450700000000002	-0.435226	16611.0	12881.0	18478.0	12838.0
chips can	428731.0	3.0	0.0	None	None	None	None	38.701609999999995	-54.097663	129.172707	-0.936409	-1.622983	-0.45424899999999996	16565.0	12930.0	18431.0	12797.0
chips can	428732.0	3.0	0.0	None	None	None	None	36.702194	-49.907618	145.699074	-0.9356639999999999	-1.6585279999999998	-0.47051899999999997	16572.0	12920.0	18439.0	12805.0
chips can	428733.0	3.0	0.0	None	None	None	None	38.124046	-47.816286	105.192574	-0.967219	-1.626703	-0.440658	16573.0	12922.0	18431.0	12805.0
chips can	428734.0	3.0	0.0	None	None	None	None	38.326355	-51.301524	112.782002	-0.911591	-1.6936959999999999	-0.437816	16525.0	12965.0	18388.0	12772.0
chips can	428735.0	3.0	0.0	None	None	None	None	41.313567	-57.070083999999994	126.263848	-1.0143790000000001	-1.669066	-0.405762	16513.0	12983.0	18379.0	12779.0
chips can	428736.0	3.0	0.0	None	None	None	None	40.230817	-60.122797999999996	120.007724	-1.0629	-1.714014	-0.448942	16610.0	12883.0	18461.0	12794.0
chips can	428737.0	3.0	0.0	None	None	None	None	34.455157	-33.831978	148.58106899999999	-1.00443	-1.599234	-0.57687	16650.0	12845.0	18509.0	12756.0
chips can	428738.0	3.0	0.0	None	None	None	None	33.974063	-39.285102	110.35319199999999	-1.027865	-1.484426	-0.6238100000000001	16630.0	12861.0	18496.0	12835.0
chips can	428739.0	3.0	0.0	None	None	None	None	33.556652	-39.714023	90.67568399999999	-0.8738530000000001	-1.511343	-0.416417	16646.0	12846.0	18518.0	12836.0
chips can	428740.0	3.0	0.0	None	None	None	None	37.443217	-38.499503999999995	184.938409	-0.931558	-1.437173	-0.483469	16645.0	12846.0	18513.0	12836.0
chips can	428741.0	3.0	0.0	None	None	None	None	32.363414	-41.2899	65.741466	-0.848176	-1.435344	-0.6203989999999999	16650.0	12840.0	18517.0	12836.0
chips can	428742.0	3.0	0.0	None	None	None	None	32.115371	-28.454578	87.02186	-0.966276	-1.532885	-0.454042	16649.0	12843.0	18513.0	12841.0
chips can	428743.0	3.0	0.0	None	None	None	None	38.308437	-34.421462	140.036464	-1.006304	-1.414677	-0.559014	16508.0	12978.0	18376.0	12841.0
chips can	428744.0	3.0	0.0	None	None	None	None	24.792404	-27.045651	74.710628	-0.991906	-1.3443200000000002	-0.597671	16044.0	13442.0	17913.0	12842.0
chips can	428745.0	3.0	0.0	None	None	None	None	-12.054808	-38.523088	190.737308	-0.980661	1.4938	0.634264	16647.0	12843.0	18511.0	12841.0
chips can	428746.0	3.0	0.0	None	None	None	None	-3.890769	-42.175691	178.867798	-0.96359	1.44631	0.63266	16513.0	12970.0	18386.0	12771.0
chips can	428747.0	3.0	0.0	None	None	None	None	-13.254992999999999	-50.619892	160.150149	-0.9960049999999999	1.451254	0.6616569999999999	16642.0	12842.0	18510.0	12830.0
chips can	428748.0	3.0	0.0	None	None	None	None	-7.409948	-42.266373	119.105979	-0.9553280000000001	1.5397379999999998	0.651324	15687.0	13795.0	17558.0	12836.0
chips can	428749.0	3.0	0.0	None	None	None	None	-14.108172	-55.256975	102.39518100000001	-0.874442	1.475951	0.681846	16649.0	12839.0	18515.0	12783.0
chips can	428750.0	3.0	0.0	None	None	None	None	40.695865000000005	-42.922744	187.938952	-0.908691	-1.414447	-0.55909	15666.0	13818.0	17535.0	12835.0
chips can	428751.0	3.0	0.0	None	None	None	None	34.950137	-64.243926	138.629276	-0.751793	-1.3102559999999999	-0.6285189999999999	16263.0	13220.0	18133.0	12794.0
chips can	428752.0	3.0	0.0	None	None	None	None	25.639598	-32.500975	125.13286299999999	-0.832573	-1.3325639999999999	-0.618213	16649.0	12838.0	18511.0	12759.0
chips can	428753.0	3.0	0.0	None	None	None	None	38.438879	-40.668886	111.220524	-0.684558	-1.29306	-0.620553	16646.0	12837.0	18518.0	12798.0
chips can	428754.0	3.0	0.0	None	None	None	None	31.128658	-42.257073	95.212731	-0.703565	-1.335126	-0.705779	16648.0	12836.0	18518.0	12779.0
chips can	428755.0	3.0	0.0	None	None	None	None	39.50465	-37.37283	81.264812	-0.773977	-1.442365	-0.528166	16582.0	12904.0	18451.0	12771.0
chips can	428756.0	3.0	0.0	None	None	None	None	37.233706	-50.370011	84.532309	-0.788874	-1.403676	-0.661419	16582.0	12904.0	18445.0	12818.0
chips can	428757.0	3.0	0.0	None	None	None	None	32.420257	-37.889672999999995	84.287655	-0.853917	-1.384997	-0.624434	16649.0	12836.0	18516.0	12759.0
chips can	428758.0	3.0	0.0	None	None	None	None	40.293514	-31.637534999999996	167.491819	-0.750922	-1.413184	-0.547135	16650.0	12837.0	18520.0	12829.0
chips can	428759.0	3.0	0.0	None	None	None	None	41.789387	-33.800081	127.56078600000001	-0.782796	-1.4139700000000002	-0.531276	16573.0	12913.0	18441.0	12835.0
chips can	428760.0	3.0	0.0	None	None	None	None	41.50635	-32.870442	95.66934300000001	-0.876602	-1.448999	-0.48543500000000006	16569.0	12921.0	18436.0	12835.0
chips can	428761.0	3.0	0.0	None	None	None	None	37.0645	-39.589655	80.618127	-0.835709	-1.370431	-0.589982	16583.0	12901.0	18449.0	12835.0
chips can	428762.0	3.0	0.0	None	None	None	None	39.444236	-64.498009	123.12529099999999	-0.9460879999999999	-1.415751	-0.547858	16613.0	12878.0	18478.0	12832.0
chips can	428763.0	3.0	0.0	None	None	None	None	6.058441	-39.545019	172.682482	-1.119697	1.378552	0.936018	16617.0	12869.0	18484.0	12795.0
chips can	428764.0	3.0	0.0	None	None	None	None	-9.690328	-42.96085	146.812951	-1.07819	1.468059	0.788894	16611.0	12875.0	18473.0	12767.0
chips can	428765.0	3.0	0.0	None	None	None	None	-7.573835000000001	-45.445889	117.38920700000001	-0.9318719999999999	1.482053	0.7109449999999999	16647.0	12841.0	18513.0	12763.0
chips can	428766.0	3.0	0.0	None	None	None	None	-12.463401	-44.60832	99.704308	-1.095591	1.455868	0.658101	16646.0	12841.0	18513.0	12716.0
chips can	428767.0	3.0	0.0	None	None	None	None	1.5422360000000002	-48.634155	171.849959	-1.158783	1.406627	0.768375	16639.0	12843.0	18506.0	12722.0
chips can	428768.0	3.0	0.0	None	None	None	None	33.258093	-34.983894	102.554485	-0.827615	-1.4957770000000001	-0.44421000000000005	16629.0	12861.0	18489.0	12824.0
chips can	428769.0	3.0	0.0	None	None	None	None	39.809209	-47.676041999999995	86.356463	-0.805776	-1.653718	-0.538093	16647.0	12843.0	18509.0	12819.0
chips can	428770.0	3.0	0.0	None	None	None	None	-9.031616	-48.619942	129.46840500000002	-1.067447	1.5093379999999998	0.87821	16649.0	12840.0	18516.0	12824.0
chips can	428771.0	3.0	0.0	None	None	None	None	29.114417	-54.853349	79.22515600000001	-0.866835	-1.522838	-0.597727	16649.0	12842.0	18503.0	12828.0
chips can	428772.0	3.0	0.0	None	None	None	None	4.320917	-37.876301	117.16048700000002	-1.06019	1.5421209999999999	0.764115	16649.0	12838.0	18514.0	12828.0
water bottle	141512.0	12.0	0.0	14579	14955	16303	13272	-4.231757	-18.526657999999998	319.209649	-1.527844	2.599583	0.22643600000000003	16655.0	12874.0	18371.0	12889.0
water bottle	141513.0	12.0	0.0	14579	14955	16303	13272	4.95231	-19.789277	334.270494	-1.551317	2.6283090000000002	0.182425	16434.0	13098.0	18149.0	12888.0
water bottle	141514.0	12.0	0.0	14579	14955	16303	13272	9.534757	-25.520274	333.69168199999996	-1.396991	2.723392	0.17035699999999998	16658.0	12876.0	18368.0	12876.0
water bottle	141515.0	12.0	0.0	14579	14955	16303	13272	16.318095	-20.796874	341.27628	-1.259206	2.812936	0.204844	16658.0	12876.0	18370.0	12878.0
water bottle	141516.0	12.0	0.0	14579	14955	16303	13272	0.52695	-9.692799	334.967398	-0.22351	2.933794	0.150581	16660.0	12878.0	18369.0	12877.0
water bottle	141517.0	12.0	0.0	14579	14955	16303	13272	8.089567	-21.091082999999998	295.595065	-1.525099	2.678328	0.152144	16150.0	13383.0	17869.0	12877.0
water bottle	141518.0	12.0	0.0	14579	14955	16303	13272	2.723446	-16.993457	286.368344	-1.332016	2.7504720000000002	0.16023099999999998	16420.0	13111.0	18136.0	12877.0
water bottle	141520.0	12.0	0.0	14579	14955	16303	13272	-0.45961	-14.087537	320.548226	-1.390357	2.7530810000000003	0.139455	16464.0	13069.0	18178.0	12877.0
water bottle	141521.0	12.0	0.0	14579	14955	16303	13272	7.622389	-22.148659	337.90297200000003	-1.4535200000000001	2.732757	0.11759800000000001	16372.0	13158.0	18089.0	12877.0
water bottle	141522.0	12.0	0.0	14579	14955	16303	13272	-3.6823980000000005	-18.037585999999997	283.43717000000004	-1.500893	2.6969220000000003	0.119675	16409.0	13121.0	18123.0	12877.0
water bottle	141523.0	12.0	0.0	14579	14955	16303	13272	22.504471	-20.047906	337.616161	0.822449	-2.8396220000000003	-0.322967	15611.0	13922.0	17335.0	12877.0
water bottle	141524.0	12.0	0.0	14579	14955	16303	13272	13.510991	-13.262398999999998	349.319098	-1.338701	2.785637	0.18416400000000002	16646.0	12887.0	18359.0	12877.0
water bottle	141525.0	12.0	0.0	14579	14955	16303	13272	0.4404	-18.507267000000002	289.832796	-1.3927049999999999	2.7401310000000003	0.184531	16421.0	13112.0	18138.0	12877.0
water bottle	141526.0	12.0	0.0	14579	14955	16303	13272	-9.471860000000001	-9.745577	321.99891099999996	-0.062888	3.036731	0.210704	16304.0	13228.0	18023.0	12877.0
water bottle	141527.0	12.0	0.0	14579	14955	16303	13272	16.87789	-13.637799	353.881369	0.54524	-1.663345	-0.129683	15676.0	13854.0	17401.0	12877.0
water bottle	141528.0	12.0	0.0	14579	14955	16303	13272	10.899131	-18.896865	301.985929	-1.312541	2.526514	0.164456	15667.0	13865.0	17391.0	12877.0
water bottle	141529.0	12.0	0.0	14579	14955	16303	13272	-1.6235540000000002	-19.632587	319.442939	-1.481977	2.627516	0.18998800000000002	16482.0	13052.0	18196.0	12877.0
water bottle	141530.0	12.0	0.0	14579	14955	16303	13272	2.485521	-7.197442999999999	356.77876200000003	0.023504	-0.066456	0.014219999999999998	16460.0	13072.0	18177.0	12878.0
water bottle	141531.0	12.0	0.0	14579	14955	16303	13272	13.499937	-18.580241	315.02729700000003	-1.38229	2.761364	0.17677	16643.0	12892.0	18355.0	12877.0
water bottle	141532.0	12.0	0.0	14579	14955	16303	13272	-6.494618	-13.910245000000002	299.923201	-1.376634	2.713539	0.132399	16402.0	13133.0	18116.0	12877.0
water bottle	141533.0	12.0	0.0	14579	14955	16303	13272	4.98147	-20.557871	325.067498	-1.262407	2.707907	0.22931999999999997	16596.0	12938.0	18306.0	12877.0
water bottle	141534.0	12.0	0.0	14579	14955	16303	13272	15.312191	-27.089755	338.64176499999996	-1.385509	2.753776	0.211327	16543.0	12994.0	18256.0	12878.0
water bottle	141535.0	12.0	0.0	14579	14955	16303	13272	-5.748111	-23.011809	294.549318	-1.378636	2.764165	0.188936	16338.0	13199.0	18053.0	12877.0
water bottle	141536.0	12.0	0.0	14579	14955	16303	13272	8.44483	-20.454142	346.70270800000003	-1.2291809999999999	2.822747	0.21254800000000001	16411.0	13121.0	18131.0	12877.0
water bottle	141537.0	12.0	0.0	14579	14955	16303	13272	3.685125	-21.714929	314.146897	-1.3055299999999999	2.78746	0.238725	16571.0	12963.0	18286.0	12877.0
water bottle	141538.0	12.0	0.0	14579	14955	16303	13272	3.688248	-14.552495	288.88934700000004	-1.290746	2.795268	0.227954	16522.0	13008.0	18231.0	12877.0
water bottle	141539.0	12.0	0.0	14579	14955	16303	13272	0.749474	-19.285613	343.047006	-1.346206	2.756129	0.23070300000000002	16610.0	12924.0	18324.0	12877.0
water bottle	141540.0	12.0	0.0	14579	14955	16303	13272	-4.961181	-16.533759	287.856554	-1.371153	2.7592779999999997	0.227111	16622.0	12913.0	18332.0	12877.0
water bottle	141541.0	12.0	0.0	14579	14955	16303	13272	-2.713648	-15.064747	322.673435	-1.407958	2.735437	0.200809	16185.0	13348.0	17904.0	12877.0
water bottle	141542.0	12.0	0.0	14579	14955	16303	13272	-1.133932	-21.02854	290.541246	-1.392242	2.755242	0.18318199999999998	16234.0	13301.0	17952.0	12877.0
water bottle	141543.0	12.0	0.0	14579	14955	16303	13272	13.589366	-26.496688	341.21747	-1.341832	2.696077	0.224361	16401.0	13133.0	18118.0	12877.0
water bottle	141544.0	12.0	0.0	14579	14955	16303	13272	4.207637999999999	-17.258943	332.41393	-1.424053	2.70953	0.24725999999999998	16572.0	12960.0	18287.0	12877.0
water bottle	141545.0	12.0	0.0	14579	14955	16303	13272	-2.295789	-17.847665	288.21741099999997	-1.497539	2.659989	0.146697	16407.0	13126.0	18129.0	12877.0
water bottle	141546.0	12.0	0.0	14579	14955	16303	13272	0.479241	-15.378503	296.407872	-1.352176	2.775456	0.191339	16648.0	12891.0	18355.0	12877.0
water bottle	141547.0	12.0	0.0	14579	14955	16303	13272	-3.812819	-13.794894000000001	284.500331	-1.484593	2.6609	0.177918	16374.0	13158.0	18093.0	12877.0
water bottle	141548.0	12.0	0.0	14579	14955	16303	13272	7.783056	-17.990013	322.480743	-1.145536	2.784089	0.21299400000000002	16658.0	12876.0	18367.0	12877.0
water bottle	141549.0	12.0	0.0	14579	14955	16303	13272	6.8496179999999995	-23.72739	337.401236	-1.339579	2.783719	0.139995	16575.0	12961.0	18288.0	12877.0
water bottle	141550.0	12.0	0.0	14579	14955	16303	13272	8.206251	-21.360331	341.998893	0.499487	-1.3628959999999999	-0.078442	16403.0	13131.0	18119.0	12877.0
water bottle	141551.0	12.0	0.0	14579	14955	16303	13272	5.396166	-11.858046	301.779357	-1.287144	2.781494	0.185027	15669.0	13863.0	17393.0	12875.0
water bottle	141552.0	12.0	0.0	14579	14955	16303	13272	12.562992	-13.403129000000002	335.799234	-1.5106110000000001	2.7046419999999998	0.110904	16657.0	12875.0	18367.0	12853.0
water bottle	141553.0	12.0	0.0	14579	14955	16303	13272	-4.205697	-26.677653999999997	311.63624599999997	-1.579761	2.5799529999999997	0.10686	16656.0	12878.0	18366.0	12805.0
water bottle	141554.0	12.0	0.0	14579	14955	16303	13272	-4.958057	-22.526971	290.300989	-1.431127	2.6909389999999997	0.101565	16529.0	13004.0	18240.0	12855.0
water bottle	141555.0	12.0	0.0	14579	14955	16303	13272	12.842649	-18.939042999999998	348.397881	-1.429208	2.742833	0.116842	15671.0	13861.0	17395.0	12868.0
water bottle	141556.0	12.0	0.0	14579	14955	16303	13272	8.841917	-18.567114	333.839304	-1.3797190000000001	2.7367169999999996	0.190431	16654.0	12876.0	18369.0	12819.0
water bottle	141557.0	12.0	0.0	14579	14955	16303	13272	-8.905536	-9.91253	320.85560699999996	-0.137457	3.062893	0.26300500000000004	16339.0	13196.0	18051.0	12867.0
water bottle	141558.0	12.0	0.0	14579	14955	16303	13272	-7.754403999999999	-14.792193	318.222679	0.214984	3.054967	0.263482	16659.0	12878.0	18366.0	12867.0
water bottle	141559.0	12.0	0.0	14579	14955	16303	13272	-5.601994	-29.131802	327.82944100000003	-0.074485	3.050461	0.519534	16597.0	12941.0	18303.0	12867.0
